d_host_is_superhost,n_host_listings_count,n_host_total_listings_count,d_host_has_profile_pic,d_host_identity_verified,f_neighbourhood_cleansed,n_latitude,n_longitude,f_property_type,n_accommodates,n_bedrooms,n_beds,price,n_minimum_nights,n_maximum_nights,n_minimum_minimum_nights,n_maximum_minimum_nights,n_minimum_maximum_nights,n_maximum_maximum_nights,n_minimum_nights_avg_ntm,n_maximum_nights_avg_ntm,d_has_availability,n_availability_30,n_availability_60,n_availability_90,n_availability_365,n_number_of_reviews,n_number_of_reviews_ltm,n_number_of_reviews_l30d,n_review_scores_rating,n_review_scores_accuracy,n_review_scores_cleanliness,n_review_scores_checkin,n_review_scores_communication,n_review_scores_location,n_review_scores_value,d_instant_bookable,n_calculated_host_listings_count,n_calculated_host_listings_count_entire_homes,n_calculated_host_listings_count_private_rooms,n_calculated_host_listings_count_shared_rooms,n_reviews_per_month,n_p_host_response_rate,n_p_host_acceptance_rate,n_bathrooms,n_dt_host_since_to_today,n_dt_first_review_to_today,n_dt_last_review_to_today,d_tv,d_ac,d_backyard,d_baking_sheet,d_bathtub,d_bbq,d_board_games,d_brekkie,d_coffee,d_ceiling_fan,d_clothing_storage,d_dedicated_workspace,d_dishwasher,d_dryer,d_drying_rack,d_eco,d_wifi,d_fire_guard,d_first_aid,d_fitness,d_heating,d_high_chair,d_organic,d_hot_tub,d_spa,d_fireplace,d_iron,d_bluetooth,d_nespresso,d_kitchen_aid,d_rice_maker,d_mosquito_net,d_laundromat,d_security_camera,d_free_parking,d_long_term,d_pool,d_pets_allowed,d_beachfront,d_lake_access,d_kayak,d_piano,d_pingpong,d_outdoor_dining_area,d_outdoor_furniture,d_outdoor_pool,d_outdoor_shower,d_game_console,d_nintendo,d_ps,d_alexa,d_amazon_prime,d_apple,d_bang_and_olufsen,d_beats,d_bosch,d_boombox,d_bose,d_chromecast,d_google,d_jbl,d_jvc,d_netlix,d_pioneer,d_aroma_zone,d_attitude,d_aveda,d_bella_pella,d_costco,d_dove,d_dumarchand,d_garnier,d_head_and_shoulders,d_ivory,d_kiehls,d_kirkland,d_loreal,d_lemieux,d_melaleuca,d_nivea,d_olay,d_ordinaire,d_organix,d_pantene,d_plusieurs,d_baby_bath,d_baby_monitor,d_baby_safety_gates,d_babysitter_rec,d_crib,d_children,d_danby,d_divers,d_electrolux,d_fisher_and_paykel,d_frigidaire,d_galanz,d_induction,d_inglis,d_kenmore,d_lg,d_miele,d_samsung,d_hv_facebook,d_hv_google,d_hv_government_id,d_hv_jumio,d_hv_manual,d_hv_kba,d_hv_phone,d_hv_reviews,d_hv_selfie,d_hv_sent_id,d_hv_sesame,d_hv_email,d_missing_n_review_scores_rating,d_missing_n_review_scores_accuracy,d_missing_n_review_scores_cleanliness,d_missing_n_review_scores_checkin,d_missing_n_review_scores_communication,d_missing_n_review_scores_location,d_missing_n_review_scores_value,d_missing_n_reviews_per_month,d_missing_n_p_host_response_rate,d_missing_n_p_host_acceptance_rate,d_missing_n_dt_first_review_to_today,d_missing_n_dt_last_review_to_today,n_squared_number_of_reviews,n_cubic_number_of_reviews,n_ln_host_since_to_today
0,2,2,1,1,Le Plateau-Mont-Royal,45.53417,-73.58316,Entire rental unit,4,3,3,239,5,21,1,5,1125,1125,5,1125,1,0,0,0,0,2,0,0,4.5,4,5,3.5,4,3.5,3.5,1,1,1,0,0,0.03,0,0,1,3101,2363,1261,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,4,8,8.039802343736485
1,1,1,1,0,Ville-Marie,45.49223,-73.58506,Entire rental unit,4,2,2,175,4,35,3,4,35,35,3.3,35,1,0,0,0,0,60,0,0,4.96,4.95,4.93,4.98,5,4.98,4.95,1,1,1,0,0,0.78,0,0,2,2494,2377,862,1,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,3600,216000,7.822044008185619
0,1,1,1,1,Ville-Marie,45.50958,-73.55911,Entire condominium (condo),4,2,3,200,1,1125,1,1,1125,1125,1,1125,1,28,58,88,360,130,0,0,4.56,4.6,4.57,4.78,4.7,4.72,4.65,0,1,1,0,0,1.61,0,0,2,2492,2479,800,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,16900,2197000,7.821242083523558
0,1,1,1,0,Le Plateau-Mont-Royal,45.51642,-73.57426,Entire rental unit,2,2,2,80,180,180,180,180,180,180,180,180,1,30,60,90,365,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2489,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7.820037989458753
0,2,2,1,1,Ville-Marie,45.49128,-73.57939,Entire rental unit,4,2,2,160,5,1125,5,5,1125,1125,5,1125,1,0,0,9,219,54,8,0,4.83,4.92,4.87,4.98,4.87,4.89,4.83,0,1,1,0,0,0.68,0,0,1,2487,2456,98,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,2916,157464,7.81923445385907
0,1,1,1,1,Rosemont-La Petite-Patrie,45.53522,-73.59361,Entire rental unit,4,2,2,63,32,1125,32,32,1125,1125,32,1125,1,0,0,10,285,2,0,0,5,5,5,5,5,5,5,0,1,1,0,0,0.04,0,0,1,2970,1681,1638,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,4,8,7.9966538754626075
0,5,5,1,1,Côte-des-Neiges-Notre-Dame-de-Grâce,45.49394,-73.63071,Entire rental unit,4,1,2,105,31,1125,31,31,1125,1125,31,1125,1,22,27,57,168,35,0,0,4.69,4.66,4.47,4.84,4.97,4.59,4.56,0,3,2,1,0,0.51,0,0,1,2769,2096,895,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1225,42875,7.926602599181384
1,8,8,1,1,Ville-Marie,45.51276,-73.56641,Entire rental unit,4,1,2,64,30,1125,30,58,1125,1125,34.2,1125,1,16,46,76,76,2,0,0,4.5,5,4.5,5,5,5,5,0,8,8,0,0,0.03,0,0,1,2591,2087,2017,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,4,8,7.860185057472165
0,1,1,1,1,Côte-des-Neiges-Notre-Dame-de-Grâce,45.48716,-73.62396,Entire residential home,6,3,4,250,4,1125,4,4,1125,1125,4,1125,1,0,0,7,165,7,0,0,4.43,4.43,4.57,5,5,5,4.83,0,1,1,0,0,0.1,0,0,2.5,3996,2068,905,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,49,343,8.293299358711323
1,8,8,1,1,Ville-Marie,45.50769,-73.56964,Entire rental unit,2,1,1,55,5,1125,5,5,1125,1125,5,1125,1,7,23,53,53,40,2,1,4.8,4.88,4.75,4.88,4.9,4.93,4.88,0,8,8,0,0,0.5,0,0,1,2591,2449,87,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1600,64000,7.860185057472165
1,0,0,1,1,Ville-Marie,45.50534,-73.5563,Entire loft,4,1,1,241,3,1125,3,3,1125,1125,3,1125,1,25,55,85,172,92,14,1,4.9,4.93,4.87,4.89,4.94,4.94,4.73,0,1,1,0,0,1.17,0,0,1.5,3655,2409,85,1,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,8464,778688,8.204124932574041
0,1,1,1,0,Le Plateau-Mont-Royal,45.51878,-73.58527,Entire loft,2,1,1,80,1,1125,1,1,1125,1125,1,1125,1,0,1,1,103,42,0,0,4.93,5,4.8,4.93,4.85,5,4.88,0,1,1,0,0,0.52,0,0,1,3235,2459,1211,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1764,74088,8.082093278178382
0,1,1,1,1,Le Plateau-Mont-Royal,45.51859,-73.57724,Entire rental unit,5,4,4,120,5,14,5,5,14,14,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1.5,2731,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7.912789220690681
1,2,2,1,1,Villeray-Saint-Michel-Parc-Extension,45.53226,-73.63913,Entire guest suite,4,1,3,56,7,1125,7,119,1125,1125,13.8,1125,1,1,1,1,1,82,4,0,4.94,4.9,4.97,4.96,4.97,4.77,4.94,0,2,1,1,0,1.02,0,0,1,2479,2460,173,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,6724,551368,7.8160138391590275
0,1,1,1,1,Le Plateau-Mont-Royal,45.52043,-73.58381,Entire rental unit,2,1,1,195,2,1125,2,2,1125,1125,2,1125,1,8,38,68,89,18,7,0,4.78,4.94,4.72,4.94,4.94,4.89,4.67,0,1,1,0,0,0.23,0,0,1,2479,2456,107,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,324,5832,7.8160138391590275
0,1,1,1,1,Ville-Marie,45.52151,-73.55724,Entire rental unit,3,1,2,76,1,31,1,1,31,31,1,31,1,4,18,36,195,340,29,7,4.69,4.85,4.74,4.87,4.87,4.8,4.78,0,1,1,0,0,4.28,0,0,1,2479,2443,65,1,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,115600,39304000,7.8160138391590275
0,2,2,1,1,Le Plateau-Mont-Royal,45.53464,-73.57172,Entire rental unit,4,1,2,80,1,1125,1,1,1125,1125,1,1125,1,7,18,45,310,173,11,0,4.65,4.81,4.67,4.89,4.89,4.85,4.74,1,2,2,0,0,2.15,0,0,1,2655,2473,131,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,29929,5177717,7.884576510596324
1,1,1,1,1,Rosemont-La Petite-Patrie,45.53659,-73.60368,Entire rental unit,6,2,3,80,32,1125,32,32,1125,1125,32,1125,1,0,0,10,275,89,0,0,4.88,4.97,4.88,4.94,4.99,4.89,4.91,0,1,1,0,0,1.15,0,0,2,2477,2389,584,1,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,7921,704969,7.815207062189088
0,3,3,1,0,Villeray-Saint-Michel-Parc-Extension,45.54677,-73.61754,Entire rental unit,4,2,3,60,30,180,30,30,180,180,30,180,1,8,8,8,231,1,0,0,4,5,5,5,5,5,5,0,3,3,0,0,0.07,0,0,1,2572,464,464,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,7.8528278122817445
1,2,2,1,1,Le Plateau-Mont-Royal,45.52682,-73.58061,Entire rental unit,6,3,3,155,3,1125,3,3,1125,1125,3,1125,1,3,9,23,217,89,25,1,4.73,4.8,4.61,4.91,4.92,4.93,4.83,0,2,2,0,0,1.11,0,0,1,2474,2457,79,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,7921,704969,7.813995675002791
0,10,10,1,1,Ville-Marie,45.52322,-73.55719,Entire rental unit,6,1,2,83,31,365,31,31,365,365,31,365,1,0,0,0,0,14,0,0,4.5,4.77,4.69,4.15,4.62,4.77,4.54,1,9,9,0,0,0.17,0,0,1,2576,2466,892,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,196,2744,7.854381210652365
1,0,0,1,1,Côte-des-Neiges-Notre-Dame-de-Grâce,45.46638,-73.62095,Entire rental unit,2,1,1,79,1,99,1,1,99,99,1,99,1,8,27,55,193,169,17,1,4.62,4.7,4.83,4.92,4.9,4.72,4.66,0,1,1,0,0,2.15,0,0,1,2877,2415,80,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,28561,4826809,7.964850887447313
0,4,4,1,1,Ville-Marie,45.50677,-73.56193,Entire condominium (condo),2,1,1,80,30,1125,30,30,1125,1125,30,1125,1,0,0,0,193,15,0,0,5,5,5,5,5,5,4.77,0,4,4,0,0,0.23,0,0,1,2470,1990,786,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,225,3375,7.81237820598861
1,2,2,1,1,Outremont,45.52318,-73.61257,Entire rental unit,4,2,2,125,1,1125,1,1,1125,1125,1,1125,1,0,0,0,101,64,13,0,4.83,4.92,4.94,4.95,4.97,4.89,4.9,0,1,1,0,0,0.81,0,0,1,3441,2433,164,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,4096,262144,8.143807976771484
1,6,6,1,1,Ville-Marie,45.50449,-73.5625,Entire rental unit,4,2,2,218,2,120,1,2,120,120,1.1,120,1,13,13,13,13,15,10,2,4.93,4.87,4.87,4.87,4.8,4.93,4.73,0,10,10,0,0,0.19,0,0,1,2822,2410,72,1,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,225,3375,7.945555428253489
0,2,2,1,1,Le Plateau-Mont-Royal,45.5367,-73.57513,Entire rental unit,4,1,2,500,2,1125,2,2,1125,1125,2,1125,1,0,0,0,169,240,2,0,4.78,4.91,4.86,4.96,4.94,4.82,4.79,0,2,2,0,0,3.03,0,0,1,2473,2437,205,1,1,0,1,1,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,57600,13824000,7.813591552952433
1,1,1,1,1,Le Plateau-Mont-Royal,45.53143,-73.57727,Entire rental unit,4,1,2,43,31,510,31,31,510,510,31,510,1,0,0,0,163,57,0,0,4.86,4.91,4.95,5,5,4.95,4.88,0,1,1,0,0,0.71,0,0,1,2468,2457,689,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,3249,185193,7.81156848934518
0,3,3,1,1,Le Plateau-Mont-Royal,45.5367,-73.57645,Entire rental unit,4,2,2,150,2,1125,2,2,1125,1125,2,1125,1,17,47,77,349,32,0,0,4.84,4.94,4.74,4.87,4.9,4.94,4.81,0,2,1,1,0,0.4,0,0,1,2518,2450,1642,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1024,32768,7.831617276352611
0,1,1,1,1,Villeray-Saint-Michel-Parc-Extension,45.53887,-73.61758,Entire rental unit,3,1,2,145,2,1125,2,2,1125,1125,2,1125,1,7,9,9,9,23,2,0,4.82,4.77,4.86,4.82,4.82,4.86,4.86,0,1,1,0,0,0.29,0,0,1,3842,2459,215,1,1,0,1,1,0,0,0,1,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,529,12167,8.254008590564844
0,1,1,1,1,Le Plateau-Mont-Royal,45.53751,-73.5766,Entire loft,3,1,1,135,3,30,3,3,1125,1125,3,1125,1,0,0,0,0,11,5,0,5,5,5,5,5,5,5,0,1,1,0,0,0.37,0,0,1,2463,953,149,1,1,0,0,1,0,1,0,1,1,0,0,1,1,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,121,1331,7.80954132465341
